nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
New Zealand,New Zealand,Bangladesh,1.0240370133951076,1.0028856128920407,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,England,1.0093808572505498,0.9784480903097543,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,India,1.0272998189884848,1.0010539511917944,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Ireland,1.0109044635473026,0.9802005435207429,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Netherlands,1.0151611305056558,0.9877418499475968,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,New Zealand,1.0,1.0,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Pakistan,1.0204621571258963,1.0002498573118233,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Scotland,1.0119885608701686,0.9822749016693559,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,South Africa,1.015788440469863,0.9763856602090386,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Sri Lanka,1.0172406648136383,1.0138694292029549,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,United Arab Emirates,1.0220462657740825,1.0140351983842637,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,United States of America,1.0162690504391265,0.9865220599701349,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,West Indies,1.017974856404565,1.0009978115680336,1.0096494132827194,0.997170162163027
New Zealand,New Zealand,Zimbabwe,1.0186966216655646,0.9778575801458935,1.0096494132827194,0.997170162163027
Pakistan,Pakistan,Australia,0.9885546101425956,1.0306438999323013,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,Bangladesh,0.9970538309445748,1.044505623559102,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,China,1.00661156601938,1.0107441608581744,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,England,1.0144661676995381,0.9727515370927128,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,Ireland,1.0123409336845948,0.9710065574962786,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,New Zealand,1.0041010654994926,0.9795092772372923,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,Pakistan,1.0,1.0,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,Scotland,1.0112909663799603,0.9796476850492507,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,South Africa,1.0089924401582337,0.9864632489785448,1.0096494132827194,0.9971701621630269
