balls_bowled_career,runs_weight_curve,wkts_weight_curve
998,0.522912482,0.511481139
999,0.523266129,0.511831678
1000,0.523619515,0.512181966
1001,0.523972638,0.512532003
1002,0.5243255,0.512881788
1003,0.5246781,0.513231322
1004,0.525030439,0.513580605
1005,0.525382516,0.513929638
1006,0.525734333,0.514278421
1007,0.526085889,0.514626953
1008,0.526437184,0.514975235
1009,0.526788219,0.515323267
1010,0.527138994,0.515671049
1011,0.527489508,0.516018582
1012,0.527839763,0.516365865
1013,0.528189758,0.516712899
1014,0.528539494,0.517059685
1015,0.52888897,0.517406221
1016,0.529238188,0.517752509
1017,0.529587146,0.518098548
1018,0.529935846,0.518444339
1019,0.530284288,0.518789882
1020,0.530632471,0.519135177
1021,0.530980396,0.519480224
1022,0.531328063,0.519825023
1023,0.531675472,0.520169575
1024,0.532022624,0.52051388
1025,0.532369519,0.520857938
1026,0.532716156,0.521201749
1027,0.533062537,0.521545313
1028,0.53340866,0.521888631
1029,0.533754528,0.522231702
1030,0.534100138,0.522574527
1031,0.534445493,0.522917106
1032,0.534790591,0.52325944
1033,0.535135434,0.523601527
1034,0.535480021,0.52394337
1035,0.535824353,0.524284966
1036,0.53616843,0.524626318
1037,0.536512251,0.524967425
1038,0.536855818,0.525308287
1039,0.537199129,0.525648905
1040,0.537542187,0.525989278
1041,0.53788499,0.526329407
1042,0.538227539,0.526669292
1043,0.538569834,0.527008933
1044,0.538911875,0.52734833
1045,0.539253663,0.527687483
1046,0.539595198,0.528026394
1047,0.539936479,0.528365061
1048,0.540277507,0.528703485
1049,0.540618283,0.529041666
1050,0.540958806,0.529379605
1051,0.541299076,0.529717301
1052,0.541639094,0.530054755
1053,0.541978861,0.530391967
1054,0.542318375,0.530728936
1055,0.542657638,0.531065664
1056,0.542996649,0.531402151
1057,0.543335409,0.531738395
1058,0.543673918,0.532074399
1059,0.544012176,0.532410161
1060,0.544350183,0.532745683
1061,0.544687939,0.533080964
1062,0.545025446,0.533416004
1063,0.545362702,0.533750804
1064,0.545699708,0.534085363
1065,0.546036464,0.534419683
1066,0.546372971,0.534753763
1067,0.546709228,0.535087602
1068,0.547045236,0.535421203
1069,0.547380994,0.535754564
1070,0.547716504,0.536087685
1071,0.548051766,0.536420568
1072,0.548386778,0.536753212
1073,0.548721543,0.537085617
1074,0.549056059,0.537417784
1075,0.549390327,0.537749712
1076,0.549724348,0.538081402
1077,0.550058121,0.538412854
1078,0.550391646,0.538744069
1079,0.550724925,0.539075045
1080,0.551057956,0.539405784
1081,0.55139074,0.539736286
1082,0.551723278,0.540066551
1083,0.552055569,0.540396579
1084,0.552387614,0.540726369
1085,0.552719413,0.541055924
1086,0.553050966,0.541385241
1087,0.553382273,0.541714323
1088,0.553713334,0.542043168
1089,0.55404415,0.542371777
1090,0.554374721,0.542700151
1091,0.554705047,0.543028289
1092,0.555035127,0.543356191
1093,0.555364964,0.543683858
1094,0.555694555,0.544011291
1095,0.556023903,0.544338488
1096,0.556353006,0.54466545
1097,0.556681865,0.544992178
1098,0.557010481,0.545318671
1099,0.557338853,0.54564493
1100,0.557666982,0.545970955
1101,0.557994867,0.546296746
1102,0.558322509,0.546622303
1103,0.558649909,0.546947626
1104,0.558977065,0.547272716
1105,0.55930398,0.547597573
1106,0.559630651,0.547922197
1107,0.559957081,0.548246588
1108,0.560283269,0.548570746
1109,0.560609215,0.548894671
1110,0.560934919,0.549218364
1111,0.561260382,0.549541825
1112,0.561585604,0.549865054
1113,0.561910585,0.55018805
1114,0.562235324,0.550510815
1115,0.562559823,0.550833349
1116,0.562884082,0.551155651
1117,0.5632081,0.551477721
1118,0.563531878,0.551799561
1119,0.563855416,0.552121169
1120,0.564178714,0.552442547
1121,0.564501772,0.552763694
1122,0.564824591,0.553084611
1123,0.565147171,0.553405298
1124,0.565469511,0.553725754
1125,0.565791613,0.55404598
1126,0.566113476,0.554365977
1127,0.5664351,0.554685744
1128,0.566756486,0.555005282
1129,0.567077633,0.55532459
1130,0.567398543,0.555643669
1131,0.567719215,0.555962519
1132,0.568039649,0.556281141
1133,0.568359845,0.556599534
1134,0.568679804,0.556917698
1135,0.568999526,0.557235634
1136,0.569319011,0.557553342
1137,0.569638259,0.557870822
1138,0.569957271,0.558188074
1139,0.570276046,0.558505098
1140,0.570594584,0.558821895
1141,0.570912887,0.559138465
1142,0.571230954,0.559454807
1143,0.571548784,0.559770923
1144,0.57186638,0.560086812
1145,0.57218374,0.560402474
1146,0.572500864,0.560717909
1147,0.572817754,0.561033118
1148,0.573134408,0.561348101
1149,0.573450828,0.561662858
1150,0.573767014,0.56197739
1151,0.574082964,0.562291695
1152,0.574398681,0.562605775
1153,0.574714164,0.562919629
1154,0.575029413,0.563233259
1155,0.575344428,0.563546663
1156,0.57565921,0.563859842
1157,0.575973758,0.564172797
1158,0.576288073,0.564485527
1159,0.576602155,0.564798033
1160,0.576916005,0.565110314
1161,0.577229622,0.565422372
1162,0.577543006,0.565734205
1163,0.577856158,0.566045815
1164,0.578169078,0.566357201
1165,0.578481766,0.566668364
1166,0.578794222,0.566979303
1167,0.579106446,0.567290019
1168,0.579418439,0.567600513
1169,0.579730201,0.567910783
1170,0.580041732,0.568220831
1171,0.580353031,0.568530656
1172,0.5806641,0.568840259
1173,0.580974939,0.56914964
1174,0.581285547,0.569458799
1175,0.581595925,0.569767736
1176,0.581906072,0.570076452
1177,0.58221599,0.570384946
1178,0.582525678,0.570693218
1179,0.582835137,0.57100127
1180,0.583144366,0.5713091
1181,0.583453366,0.571616709
1182,0.583762136,0.571924098
1183,0.584070678,0.572231266
1184,0.584378992,0.572538214
1185,0.584687076,0.572844941
1186,0.584994933,0.573151449
1187,0.585302561,0.573457736
1188,0.585609961,0.573763804
1189,0.585917133,0.574069652
1190,0.586224078,0.57437528
1191,0.586530795,0.57468069
1192,0.586837284,0.57498588
1193,0.587143547,0.575290851
1194,0.587449582,0.575595603
1195,0.587755391,0.575900137
1196,0.588060973,0.576204452
1197,0.588366328,0.576508549
1198,0.588671457,0.576812427
1199,0.58897636,0.577116088
1200,0.589281037,0.57741953
1201,0.589585488,0.577722755
1202,0.589889713,0.578025762
1203,0.590193713,0.578328552
1204,0.590497487,0.578631125
1205,0.590801036,0.57893348
1206,0.591104361,0.579235619
1207,0.59140746,0.57953754
1208,0.591710335,0.579839245
1209,0.592012985,0.580140734
1210,0.592315411,0.580442006
1211,0.592617613,0.580743062
1212,0.59291959,0.581043902
1213,0.593221344,0.581344526
1214,0.593522875,0.581644935
1215,0.593824181,0.581945128
1216,0.594125265,0.582245105
1217,0.594426125,0.582544867
1218,0.594726762,0.582844414
1219,0.595027176,0.583143747
1220,0.595327368,0.583442864
1221,0.595627337,0.583741767
1222,0.595927083,0.584040455
1223,0.596226608,0.584338929
1224,0.59652591,0.584637189
1225,0.596824991,0.584935235
1226,0.59712385,0.585233066
1227,0.597422487,0.585530685
1228,0.597720903,0.585828089
1229,0.598019098,0.586125281
1230,0.598317072,0.586422259
1231,0.598614825,0.586719023
1232,0.598912357,0.587015575
1233,0.599209669,0.587311914
1234,0.59950676,0.587608041
1235,0.599803631,0.587903955
1236,0.600100282,0.588199657
1237,0.600396713,0.588495146
1238,0.600692924,0.588790424
1239,0.600988916,0.589085489
1240,0.601284689,0.589380343
1241,0.601580242,0.589674985
1242,0.601875576,0.589969416
1243,0.602170691,0.590263636
1244,0.602465587,0.590557644
1245,0.602760265,0.590851442
1246,0.603054724,0.591145029
1247,0.603348965,0.591438405
1248,0.603642988,0.59173157
1249,0.603936793,0.592024525
1250,0.604230381,0.59231727
1251,0.60452375,0.592609805
1252,0.604816902,0.59290213
1253,0.605109837,0.593194245
1254,0.605402555,0.593486151
1255,0.605695055,0.593777847
1256,0.605987339,0.594069334
1257,0.606279407,0.594360612
1258,0.606571257,0.59465168
1259,0.606862892,0.59494254
1260,0.60715431,0.595233191
1261,0.607445512,0.595523634
1262,0.607736498,0.595813868
1263,0.608027269,0.596103894
1264,0.608317824,0.596393712
1265,0.608608164,0.596683321
1266,0.608898288,0.596972723
1267,0.609188198,0.597261918
1268,0.609477892,0.597550905
1269,0.609767372,0.597839684
1270,0.610056637,0.598128256
1271,0.610345688,0.598416621
1272,0.610634525,0.59870478
1273,0.610923147,0.598992731
1274,0.611211555,0.599280476
1275,0.61149975,0.599568014
1276,0.611787731,0.599855347
1277,0.612075499,0.600142472
1278,0.612363053,0.600429392
1279,0.612650394,0.600716106
1280,0.612937522,0.601002615
1281,0.613224438,0.601288917
1282,0.61351114,0.601575014
1283,0.61379763,0.601860906
1284,0.614083908,0.602146593
1285,0.614369974,0.602432075
1286,0.614655827,0.602717352
1287,0.614941469,0.603002424
1288,0.615226899,0.603287292
1289,0.615512117,0.603571955
1290,0.615797124,0.603856414
1291,0.616081919,0.604140669
1292,0.616366504,0.60442472
1293,0.616650877,0.604708567
1294,0.61693504,0.604992211
1295,0.617218992,0.605275651
1296,0.617502734,0.605558887
1297,0.617786265,0.60584192
1298,0.618069586,0.606124751
1299,0.618352697,0.606407378
1300,0.618635598,0.606689802
1301,0.61891829,0.606972024
1302,0.619200772,0.607254043
1303,0.619483044,0.60753586
1304,0.619765108,0.607817475
1305,0.620046962,0.608098888
1306,0.620328607,0.608380098
1307,0.620610044,0.608661107
1308,0.620891272,0.608941915
1309,0.621172291,0.60922252
1310,0.621453103,0.609502925
1311,0.621733706,0.609783128
1312,0.622014101,0.61006313
1313,0.622294288,0.610342931
1314,0.622574267,0.610622532
1315,0.622854039,0.610901932
1316,0.623133604,0.611181131
1317,0.623412961,0.61146013
1318,0.623692111,0.611738929
1319,0.623971055,0.612017528
1320,0.624249791,0.612295927
1321,0.624528321,0.612574126
1322,0.624806644,0.612852125
1323,0.625084762,0.613129925
1324,0.625362673,0.613407526
1325,0.625640378,0.613684927
1326,0.625917877,0.61396213
1327,0.62619517,0.614239133
1328,0.626472258,0.614515938
1329,0.626749141,0.614792544
1330,0.627025818,0.615068952
1331,0.62730229,0.615345161
1332,0.627578557,0.615621172
1333,0.62785462,0.615896985
1334,0.628130477,0.6161726
1335,0.628406131,0.616448018
1336,0.62868158,0.616723237
1337,0.628956825,0.61699826
1338,0.629231865,0.617273085
1339,0.629506702,0.617547712
1340,0.629781335,0.617822143
1341,0.630055765,0.618096377
1342,0.630329991,0.618370414
1343,0.630604014,0.618644254
1344,0.630877834,0.618917898
1345,0.631151451,0.619191345
1346,0.631424865,0.619464597
1347,0.631698076,0.619737652
1348,0.631971085,0.620010511
1349,0.632243891,0.620283174
1350,0.632516495,0.620555642
1351,0.632788897,0.620827914
1352,0.633061098,0.621099991
1353,0.633333096,0.621371873
1354,0.633604893,0.62164356
1355,0.633876488,0.621915051
1356,0.634147882,0.622186348
1357,0.634419075,0.62245745
1358,0.634690067,0.622728358
1359,0.634960858,0.622999071
1360,0.635231448,0.62326959
1361,0.635501838,0.623539915
1362,0.635772027,0.623810046
1363,0.636042016,0.624079983
1364,0.636311804,0.624349727
1365,0.636581393,0.624619276
1366,0.636850782,0.624888633
1367,0.637119972,0.625157796
1368,0.637388961,0.625426766
1369,0.637657752,0.625695543
1370,0.637926343,0.625964127
1371,0.638194735,0.626232518
1372,0.638462928,0.626500717
1373,0.638730922,0.626768724
1374,0.638998718,0.627036538
1375,0.639266315,0.62730416
1376,0.639533713,0.627571589
1377,0.639800914,0.627838827
1378,0.640067916,0.628105874
1379,0.640334721,0.628372728
1380,0.640601328,0.628639391
1381,0.640867737,0.628905863
1382,0.641133948,0.629172144
1383,0.641399963,0.629438233
1384,0.64166578,0.629704132
1385,0.6419314,0.629969839
1386,0.642196823,0.630235356
1387,0.64246205,0.630500683
1388,0.642727079,0.630765819
1389,0.642991913,0.631030765
1390,0.64325655,0.631295521
1391,0.643520991,0.631560087
1392,0.643785236,0.631824463
1393,0.644049285,0.632088649
1394,0.644313138,0.632352646
1395,0.644576796,0.632616453
1396,0.644840258,0.632880071
1397,0.645103525,0.6331435
1398,0.645366597,0.63340674
1399,0.645629474,0.633669791
1400,0.645892156,0.633932653
1401,0.646154643,0.634195326
1402,0.646416935,0.634457811
1403,0.646679034,0.634720108
1404,0.646940938,0.634982217
1405,0.647202647,0.635244137
1406,0.647464163,0.63550587
1407,0.647725485,0.635767414
1408,0.647986613,0.636028771
1409,0.648247548,0.636289941
1410,0.648508289,0.636550923
1411,0.648768837,0.636811718
1412,0.649029192,0.637072325
1413,0.649289354,0.637332746
1414,0.649549323,0.63759298
1415,0.649809099,0.637853027
1416,0.650068683,0.638112887
1417,0.650328074,0.638372561
1418,0.650587273,0.638632049
1419,0.65084628,0.63889135
1420,0.651105095,0.639150466
1421,0.651363718,0.639409395
1422,0.65162215,0.639668139
1423,0.65188039,0.639926697
1424,0.652138438,0.640185069
1425,0.652396295,0.640443257
1426,0.652653961,0.640701258
1427,0.652911436,0.640959075
1428,0.65316872,0.641216707
1429,0.653425813,0.641474154
1430,0.653682716,0.641731416
1431,0.653939429,0.641988493
1432,0.654195951,0.642245386
1433,0.654452283,0.642502095
1434,0.654708425,0.64275862
1435,0.654964377,0.64301496
1436,0.655220139,0.643271116
1437,0.655475712,0.643527089
1438,0.655731095,0.643782878
1439,0.655986289,0.644038484
1440,0.656241294,0.644293906
1441,0.65649611,0.644549144
1442,0.656750736,0.6448042
1443,0.657005175,0.645059073
1444,0.657259424,0.645313762
1445,0.657513485,0.645568269
1446,0.657767358,0.645822594
1447,0.658021043,0.646076736
1448,0.658274539,0.646330695
1449,0.658527848,0.646584472
1450,0.658780969,0.646838068
1451,0.659033902,0.647091481
1452,0.659286648,0.647344712
1453,0.659539206,0.647597762
1454,0.659791577,0.64785063
1455,0.660043761,0.648103316
1456,0.660295758,0.648355822
1457,0.660547569,0.648608146
1458,0.660799192,0.648860289
1459,0.66105063,0.649112251
1460,0.66130188,0.649364032
1461,0.661552945,0.649615633
1462,0.661803823,0.649867053
1463,0.662054516,0.650118293
1464,0.662305023,0.650369353
1465,0.662555344,0.650620232
1466,0.662805479,0.650870931
1467,0.663055429,0.651121451
1468,0.663305194,0.65137179
1469,0.663554773,0.65162195
1470,0.663804168,0.651871931
1471,0.664053378,0.652121732
1472,0.664302403,0.652371354
1473,0.664551243,0.652620796
1474,0.664799899,0.65287006
1475,0.66504837,0.653119145
1476,0.665296658,0.653368051
1477,0.665544761,0.653616779
1478,0.665792681,0.653865328
1479,0.666040416,0.654113699
1480,0.666287969,0.654361891
1481,0.666535337,0.654609906
1482,0.666782522,0.654857742
1483,0.667029524,0.655105401
1484,0.667276343,0.655352882
1485,0.667522979,0.655600185
1486,0.667769432,0.655847311
1487,0.668015703,0.65609426
1488,0.66826179,0.656341031
1489,0.668507696,0.656587625
1490,0.668753419,0.656834043
1491,0.66899896,0.657080283
1492,0.669244319,0.657326347
1493,0.669489496,0.657572234
1494,0.669734492,0.657817945
1495,0.669979305,0.65806348
1496,0.670223938,0.658308838
1497,0.670468389,0.65855402
1498,0.670712658,0.658799027
1499,0.670956747,0.659043857
1500,0.671200655,0.659288512
1501,0.671444382,0.659532991
1502,0.671687928,0.659777295
1503,0.671931294,0.660021424
1504,0.672174479,0.660265377
1505,0.672417484,0.660509156
1506,0.672660309,0.660752759
1507,0.672902954,0.660996188
1508,0.673145419,0.661239442
1509,0.673387705,0.661482521
1510,0.673629811,0.661725426
1511,0.673871737,0.661968157
1512,0.674113484,0.662210713
1513,0.674355052,0.662453096
1514,0.67459644,0.662695304
1515,0.67483765,0.662937339
1516,0.675078681,0.6631792
1517,0.675319533,0.663420888
1518,0.675560207,0.663662402
1519,0.675800703,0.663903743
1520,0.67604102,0.66414491
1521,0.676281159,0.664385905
1522,0.67652112,0.664626727
1523,0.676760903,0.664867375
1524,0.677000508,0.665107852
1525,0.677239936,0.665348155
1526,0.677479186,0.665588286
1527,0.677718259,0.665828245
1528,0.677957155,0.666068032
1529,0.678195873,0.666307647
1530,0.678434415,0.666547089
1531,0.67867278,0.66678636
1532,0.678910968,0.667025459
1533,0.67914898,0.667264387
1534,0.679386815,0.667503143
1535,0.679624474,0.667741728
1536,0.679861956,0.667980142
1537,0.680099263,0.668218384
1538,0.680336394,0.668456456
1539,0.680573349,0.668694357
1540,0.680810128,0.668932087
1541,0.681046732,0.669169646
1542,0.68128316,0.669407036
1543,0.681519413,0.669644254
1544,0.681755492,0.669881303
1545,0.681991395,0.670118181
1546,0.682227123,0.67035489
1547,0.682462676,0.670591428
1548,0.682698055,0.670827797
1549,0.682933259,0.671063996
1550,0.683168289,0.671300026
1551,0.683403145,0.671535886
1552,0.683637827,0.671771578
1553,0.683872335,0.6720071
1554,0.684106669,0.672242453
1555,0.684340829,0.672477637
1556,0.684574815,0.672712652
1557,0.684808629,0.672947499
1558,0.685042268,0.673182177
1559,0.685275735,0.673416687
1560,0.685509029,0.673651029
1561,0.685742149,0.673885202
1562,0.685975097,0.674119207
1563,0.686207873,0.674353045
1564,0.686440475,0.674586715
1565,0.686672905,0.674820217
1566,0.686905163,0.675053551
1567,0.687137249,0.675286718
1568,0.687369163,0.675519718
1569,0.687600905,0.67575255
1570,0.687832475,0.675985216
1571,0.688063873,0.676217714
1572,0.6882951,0.676450046
1573,0.688526156,0.676682211
1574,0.68875704,0.676914209
1575,0.688987753,0.677146041
1576,0.689218295,0.677377707
1577,0.689448666,0.677609206
1578,0.689678866,0.677840539
1579,0.689908896,0.678071707
1580,0.690138755,0.678302708
1581,0.690368444,0.678533543
1582,0.690597963,0.678764213
1583,0.690827311,0.678994718
1584,0.69105649,0.679225057
1585,0.691285498,0.679455231
1586,0.691514337,0.679685239
1587,0.691743006,0.679915083
1588,0.691971506,0.680144761
1589,0.692199836,0.680374275
1590,0.692427997,0.680603624
1591,0.692655989,0.680832809
1592,0.692883812,0.681061829
1593,0.693111466,0.681290685
1594,0.693338951,0.681519376
1595,0.693566268,0.681747904
1596,0.693793416,0.681976267
1597,0.694020396,0.682204467
1598,0.694247207,0.682432503
1599,0.694473851,0.682660375
1600,0.694700326,0.682888084
1601,0.694926634,0.683115629
1602,0.695152773,0.683343011
1603,0.695378746,0.68357023
1604,0.69560455,0.683797286
1605,0.695830187,0.684024179
1606,0.696055657,0.684250909
1607,0.69628096,0.684477476
1608,0.696506096,0.684703881
1609,0.696731065,0.684930123
1610,0.696955867,0.685156203
1611,0.697180503,0.685382121
1612,0.697404972,0.685607877
1613,0.697629275,0.685833471
1614,0.697853411,0.686058902
1615,0.698077381,0.686284173
1616,0.698301185,0.686509281
1617,0.698524824,0.686734228
1618,0.698748296,0.686959013
1619,0.698971603,0.687183638
1620,0.699194745,0.687408101
1621,0.699417721,0.687632403
1622,0.699640531,0.687856544
1623,0.699863177,0.688080524
1624,0.700085657,0.688304343
1625,0.700307973,0.688528002
1626,0.700530124,0.688751501
1627,0.70075211,0.688974838
1628,0.700973931,0.689198016
1629,0.701195588,0.689421034
1630,0.701417081,0.689643891
1631,0.70163841,0.689866589
1632,0.701859574,0.690089127
1633,0.702080575,0.690311505
1634,0.702301412,0.690533724
1635,0.702522085,0.690755783
1636,0.702742594,0.690977683
1637,0.702962941,0.691199423
1638,0.703183123,0.691421005
1639,0.703403143,0.691642427
1640,0.703622999,0.691863691
1641,0.703842693,0.692084796
1642,0.704062223,0.692305742
1643,0.704281591,0.692526529
1644,0.704500796,0.692747159
1645,0.704719839,0.69296763
1646,0.70493872,0.693187942
1647,0.705157438,0.693408097
1648,0.705375994,0.693628093
1649,0.705594388,0.693847932
1650,0.70581262,0.694067613
1651,0.70603069,0.694287137
1652,0.706248599,0.694506503
1653,0.706466346,0.694725711
1654,0.706683932,0.694944762
1655,0.706901357,0.695163656
1656,0.70711862,0.695382393
1657,0.707335722,0.695600973
1658,0.707552664,0.695819396
1659,0.707769444,0.696037663
1660,0.707986064,0.696255772
1661,0.708202523,0.696473726
1662,0.708418822,0.696691522
1663,0.708634961,0.696909163
1664,0.708850939,0.697126648
1665,0.709066757,0.697343976
1666,0.709282415,0.697561148
1667,0.709497914,0.697778165
1668,0.709713252,0.697995026
1669,0.709928431,0.698211731
1670,0.710143451,0.698428281
1671,0.710358311,0.698644675
1672,0.710573012,0.698860914
1673,0.710787553,0.699076998
1674,0.711001936,0.699292927
1675,0.71121616,0.699508701
1676,0.711430225,0.69972432
1677,0.711644131,0.699939785
1678,0.711857879,0.700155094
1679,0.712071468,0.70037025
1680,0.712284899,0.70058525
1681,0.712498171,0.700800097
1682,0.712711286,0.70101479
1683,0.712924243,0.701229328
1684,0.713137041,0.701443712
1685,0.713349683,0.701657943
1686,0.713562166,0.70187202
1687,0.713774492,0.702085943
1688,0.71398666,0.702299713
1689,0.714198672,0.702513329
1690,0.714410526,0.702726793
1691,0.714622223,0.702940103
1692,0.714833763,0.703153259
1693,0.715045146,0.703366263
1694,0.715256373,0.703579115
1695,0.715467443,0.703791813
1696,0.715678357,0.704004359
1697,0.715889114,0.704216752
1698,0.716099715,0.704428993
1699,0.71631016,0.704641081
1700,0.716520449,0.704853018
1701,0.716730582,0.705064802
1702,0.716940559,0.705276434
1703,0.717150381,0.705487915
1704,0.717360047,0.705699243
1705,0.717569558,0.70591042
1706,0.717778913,0.706121446
1707,0.717988113,0.70633232
1708,0.718197158,0.706543043
1709,0.718406048,0.706753614
1710,0.718614784,0.706964035
1711,0.718823364,0.707174304
1712,0.71903179,0.707384423
1713,0.719240062,0.707594391
1714,0.719448179,0.707804208
1715,0.719656142,0.708013875
1716,0.71986395,0.708223391
1717,0.720071605,0.708432757
1718,0.720279106,0.708641972
1719,0.720486453,0.708851038
1720,0.720693646,0.709059953
1721,0.720900686,0.709268719
1722,0.721107572,0.709477334
1723,0.721314304,0.709685801
1724,0.721520884,0.709894117
1725,0.72172731,0.710102284
1726,0.721933584,0.710310302
1727,0.722139704,0.71051817
1728,0.722345672,0.710725889
1729,0.722551487,0.710933459
1730,0.72275715,0.711140881
1731,0.72296266,0.711348153
1732,0.723168017,0.711555277
1733,0.723373223,0.711762252
1734,0.723578276,0.711969078
1735,0.723783177,0.712175756
1736,0.723987927,0.712382286
1737,0.724192524,0.712588668
1738,0.724396971,0.712794901
1739,0.724601265,0.713000987
1740,0.724805408,0.713206924
1741,0.7250094,0.713412714
1742,0.72521324,0.713618356
1743,0.72541693,0.713823851
1744,0.725620468,0.714029198
1745,0.725823856,0.714234398
1746,0.726027092,0.714439451
1747,0.726230179,0.714644356
1748,0.726433114,0.714849115
1749,0.726635899,0.715053726
1750,0.726838534,0.715258191
1751,0.727041019,0.715462509
1752,0.727243353,0.71566668
1753,0.727445538,0.715870705
1754,0.727647573,0.716074584
1755,0.727849457,0.716278316
1756,0.728051193,0.716481902
1757,0.728252778,0.716685342
1758,0.728454215,0.716888636
1759,0.728655502,0.717091784
1760,0.72885664,0.717294786
1761,0.729057628,0.717497643
1762,0.729258468,0.717700354
1763,0.729459159,0.717902919
1764,0.729659701,0.718105339
1765,0.729860094,0.718307614
1766,0.730060339,0.718509744
1767,0.730260435,0.718711729
1768,0.730460384,0.718913569
1769,0.730660183,0.719115264
1770,0.730859835,0.719316814
1771,0.731059339,0.71951822
1772,0.731258695,0.719719481
1773,0.731457903,0.719920598
1774,0.731656964,0.72012157
1775,0.731855876,0.720322399
1776,0.732054642,0.720523083
1777,0.73225326,0.720723623
1778,0.732451731,0.720924019
1779,0.732650055,0.721124272
1780,0.732848231,0.72132438
1781,0.733046261,0.721524345
1782,0.733244144,0.721724167
1783,0.733441881,0.721923845
1784,0.733639471,0.72212338
1785,0.733836914,0.722322772
1786,0.734034211,0.722522021
1787,0.734231362,0.722721127
1788,0.734428366,0.72292009
1789,0.734625225,0.72311891
1790,0.734821937,0.723317587
1791,0.735018504,0.723516122
1792,0.735214925,0.723714515
1793,0.735411201,0.723912765
1794,0.735607331,0.724110873
1795,0.735803316,0.724308838
1796,0.735999155,0.724506662
1797,0.736194849,0.724704344
1798,0.736390398,0.724901884
1799,0.736585803,0.725099282
1800,0.736781062,0.725296538
1801,0.736976176,0.725493653
1802,0.737171146,0.725690626
1803,0.737365972,0.725887459
1804,0.737560653,0.72608415
1805,0.73775519,0.726280699
1806,0.737949582,0.726477108
1807,0.738143831,0.726673376
1808,0.738337935,0.726869503
1809,0.738531896,0.727065489
1810,0.738725712,0.727261335
1811,0.738919385,0.72745704
1812,0.739112915,0.727652604
1813,0.739306301,0.727848029
1814,0.739499544,0.728043313
1815,0.739692643,0.728238457
1816,0.7398856,0.728433461
1817,0.740078413,0.728628325
1818,0.740271083,0.728823049
1819,0.740463611,0.729017633
1820,0.740655996,0.729212078
1821,0.740848238,0.729406383
1822,0.741040338,0.729600549
1823,0.741232295,0.729794576
1824,0.74142411,0.729988463
1825,0.741615783,0.730182211
1826,0.741807314,0.73037582
1827,0.741998703,0.730569291
1828,0.74218995,0.730762622
1829,0.742381055,0.730955815
1830,0.742572018,0.731148869
1831,0.74276284,0.731341784
1832,0.742953521,0.731534561
1833,0.74314406,0.7317272
1834,0.743334458,0.731919701
1835,0.743524715,0.732112063
1836,0.743714831,0.732304288
1837,0.743904805,0.732496374
1838,0.744094639,0.732688323
1839,0.744284333,0.732880134
1840,0.744473885,0.733071807
1841,0.744663298,0.733263343
1842,0.744852569,0.733454741
1843,0.745041701,0.733646002
1844,0.745230692,0.733837126
1845,0.745419543,0.734028112
1846,0.745608255,0.734218962
1847,0.745796826,0.734409674
1848,0.745985257,0.73460025
1849,0.746173549,0.734790689
1850,0.746361702,0.734980991
1851,0.746549714,0.735171157
1852,0.746737588,0.735361186
1853,0.746925322,0.735551079
1854,0.747112917,0.735740836
1855,0.747300373,0.735930457
1856,0.74748769,0.736119941
1857,0.747674868,0.73630929
1858,0.747861908,0.736498502
1859,0.748048808,0.736687579
1860,0.748235571,0.73687652
1861,0.748422194,0.737065326
1862,0.74860868,0.737253996
1863,0.748795027,0.737442531
1864,0.748981236,0.737630931
1865,0.749167307,0.737819195
1866,0.74935324,0.738007324
1867,0.749539036,0.738195318
1868,0.749724693,0.738383178
1869,0.749910213,0.738570902
1870,0.750095596,0.738758492
1871,0.750280841,0.738945947
1872,0.750465948,0.739133268
1873,0.750650919,0.739320454
1874,0.750835752,0.739507506
1875,0.751020449,0.739694424
1876,0.751205008,0.739881208
1877,0.751389431,0.740067857
1878,0.751573717,0.740254373
1879,0.751757866,0.740440755
1880,0.751941879,0.740627003
1881,0.752125755,0.740813117
1882,0.752309495,0.740999098
1883,0.752493099,0.741184946
1884,0.752676567,0.74137066
1885,0.752859899,0.741556241
1886,0.753043095,0.741741688
1887,0.753226155,0.741927003
1888,0.75340908,0.742112184
1889,0.753591869,0.742297233
1890,0.753774522,0.742482149
1891,0.75395704,0.742666932
1892,0.754139423,0.742851583
1893,0.75432167,0.743036101
1894,0.754503782,0.743220487
1895,0.75468576,0.743404741
1896,0.754867602,0.743588862
1897,0.75504931,0.743772851
1898,0.755230883,0.743956708
1899,0.755412321,0.744140433
1900,0.755593625,0.744324027
1901,0.755774795,0.744507488
1902,0.75595583,0.744690818
1903,0.756136731,0.744874017
1904,0.756317498,0.745057084
1905,0.756498131,0.74524002
1906,0.75667863,0.745422824
1907,0.756858995,0.745605497
1908,0.757039227,0.745788039
1909,0.757219325,0.74597045
1910,0.757399289,0.746152731
1911,0.75757912,0.74633488
1912,0.757758818,0.746516899
1913,0.757938383,0.746698787
1914,0.758117814,0.746880544
1915,0.758297113,0.747062172
1916,0.758476278,0.747243669
1917,0.758655311,0.747425035
1918,0.758834211,0.747606272
1919,0.759012978,0.747787378
1920,0.759191613,0.747968355
1921,0.759370116,0.748149201
1922,0.759548486,0.748329918
1923,0.759726724,0.748510505
1924,0.75990483,0.748690963
1925,0.760082803,0.748871291
1926,0.760260645,0.74905149
1927,0.760438355,0.749231559
1928,0.760615934,0.749411499
