balls_faced_host,run_factor_smooth,wkt_factor_smooth
7921,1.010750516,0.963838048
7922,1.010750516,0.963838048
7923,1.010750516,0.963838048
7924,1.010750516,0.963838048
7925,1.010750516,0.963838048
7926,1.010750516,0.963838048
7927,1.010750516,0.963838048
7928,1.010750516,0.963838048
7929,1.010750516,0.963838048
7930,1.010750516,0.963838048
7931,1.010750516,0.963838048
7932,1.010750516,0.963838048
7933,1.010750516,0.963838048
7934,1.010750516,0.963838048
7935,1.010750516,0.963838048
7936,1.010750516,0.963838048
7937,1.010750516,0.963838048
7938,1.010750516,0.963838048
7939,1.010750516,0.963838048
7940,1.010750516,0.963838048
7941,1.010750516,0.963838048
7942,1.010750516,0.963838048
7943,1.010750516,0.963838048
7944,1.010750516,0.963838048
7945,1.010750516,0.963838048
7946,1.010750516,0.963838048
7947,1.010750516,0.963838048
7948,1.010750516,0.963838048
7949,1.010750516,0.963838048
7950,1.010750516,0.963838048
7951,1.010750516,0.963838048
7952,1.010750516,0.963838048
7953,1.010750516,0.963838048
7954,1.010750516,0.963838048
7955,1.010750516,0.963838048
7956,1.010750516,0.963838048
7957,1.010750516,0.963838048
7958,1.010750516,0.963838048
7959,1.010750516,0.963838048
7960,1.010750516,0.963838048
7961,1.010750516,0.963838048
7962,1.010750516,0.963838048
7963,1.010750516,0.963838048
7964,1.010750516,0.963838048
7965,1.010750516,0.963838048
7966,1.010750516,0.963838048
7967,1.010750516,0.963838048
7968,1.010750516,0.963838048
7969,1.010750516,0.963838048
7970,1.010750516,0.963838048
7971,1.010750516,0.963838048
7972,1.010750516,0.963838048
7973,1.010750516,0.963838048
7974,1.010750516,0.963838048
7975,1.010750516,0.963838048
7976,1.010750516,0.963838048
7977,1.010750516,0.963838048
7978,1.010750516,0.963838048
7979,1.010750516,0.963838048
7980,1.010750516,0.963838048
7981,1.010750516,0.963838048
7982,1.010750516,0.963838048
7983,1.010750516,0.963838048
7984,1.010750516,0.963838048
7985,1.010750516,0.963838048
7986,1.010750516,0.963838048
7987,1.010750516,0.963838048
7988,1.010750516,0.963838048
7989,1.010750516,0.963838048
7990,1.010750516,0.963838048
7991,1.010750516,0.963838048
7992,1.010750516,0.963838048
7993,1.010750516,0.963838048
7994,1.010750516,0.963838048
7995,1.010750516,0.963838048
7996,1.010750516,0.963838048
7997,1.010750516,0.963838048
7998,1.010750516,0.963838048
7999,1.010750516,0.963838048
8000,1.010750516,0.963838048
8001,1.010750516,0.963838048
8002,1.010750516,0.963838048
8003,1.010750516,0.963838048
8004,1.010750516,0.963838048
8005,1.010750516,0.963838048
8006,1.010750516,0.963838048
8007,1.010750516,0.963838048
8008,1.010750516,0.963838048
8009,1.010750516,0.963838048
8010,1.010750516,0.963838048
8011,1.010750516,0.963838048
8012,1.010750516,0.963838048
8013,1.010750516,0.963838048
8014,1.010750516,0.963838048
8015,1.010750516,0.963838048
8016,1.010750516,0.963838048
8017,1.010750516,0.963838048
8018,1.010750516,0.963838048
8019,1.010750516,0.963838048
8020,1.010750516,0.963838048
8021,1.010750516,0.963838048
8022,1.010750516,0.963838048
8023,1.010750516,0.963838048
8024,1.010750516,0.963838048
8025,1.010750516,0.963838048
8026,1.010750516,0.963838048
8027,1.010750516,0.963838048
8028,1.010750516,0.963838048
8029,1.010750516,0.963838048
8030,1.010750516,0.963838048
8031,1.010750516,0.963838048
8032,1.010750516,0.963838048
8033,1.010750516,0.963838048
8034,1.010750516,0.963838048
8035,1.010750516,0.963838048
8036,1.010750516,0.963838048
8037,1.010750516,0.963838048
8038,1.010750516,0.963838048
8039,1.010750516,0.963838048
8040,1.010750516,0.963838048
8041,1.010750516,0.963838048
8042,1.010750516,0.963838048
8043,1.010750516,0.963838048
8044,1.010750516,0.963838048
8045,1.010750516,0.963838048
8046,1.010750516,0.963838048
8047,1.010750516,0.963838048
8048,1.010750516,0.963838048
8049,1.010750516,0.963838048
8050,1.010750516,0.963838048
8051,1.010750516,0.963838048
8052,1.010750516,0.963838048
8053,1.010750516,0.963838048
8054,1.010750516,0.963838048
8055,1.010750516,0.963838048
8056,1.010750516,0.963838048
8057,1.010750516,0.963838048
8058,1.010750516,0.963838048
8059,1.010750516,0.963838048
8060,1.010750516,0.963838048
8061,1.010750516,0.963838048
8062,1.010750516,0.963838048
8063,1.010750516,0.963838048
8064,1.010750516,0.963838048
8065,1.010750516,0.963838048
8066,1.010750516,0.963838048
8067,1.010750516,0.963838048
8068,1.010750516,0.963838048
8069,1.010750516,0.963838048
8070,1.010750516,0.963838048
8071,1.010750516,0.963838048
8072,1.010750516,0.963838048
8073,1.010750516,0.963838048
8074,1.010750516,0.963838048
8075,1.010750516,0.963838048
8076,1.010750516,0.963838048
8077,1.010750516,0.963838048
8078,1.010750516,0.963838048
8079,1.010750516,0.963838048
8080,1.010750516,0.963838048
8081,1.010750516,0.963838048
8082,1.010750516,0.963838048
8083,1.010750516,0.963838048
8084,1.010750516,0.963838048
8085,1.010750516,0.963838048
8086,1.010750516,0.963838048
8087,1.010750516,0.963838048
8088,1.010750516,0.963838048
8089,1.010750516,0.963838048
8090,1.010750516,0.963838048
8091,1.010750516,0.963838048
8092,1.010750516,0.963838048
8093,1.010750516,0.963838048
8094,1.010750516,0.963838048
8095,1.010750516,0.963838048
8096,1.010750516,0.963838048
8097,1.010750516,0.963838048
8098,1.010750516,0.963838048
8099,1.010750516,0.963838048
8100,1.010750516,0.963838048
8101,1.010750516,0.963838048
8102,1.010750516,0.963838048
8103,1.010750516,0.963838048
8104,1.010750516,0.963838048
8105,1.010750516,0.963838048
8106,1.010750516,0.963838048
8107,1.010750516,0.963838048
8108,1.010750516,0.963838048
8109,1.010750516,0.963838048
8110,1.010750516,0.963838048
8111,1.010750516,0.963838048
8112,1.010750516,0.963838048
8113,1.010750516,0.963838048
8114,1.010750516,0.963838048
8115,1.010750516,0.963838048
8116,1.010750516,0.963838048
8117,1.010750516,0.963838048
8118,1.010750516,0.963838048
8119,1.010750516,0.963838048
8120,1.010750516,0.963838048
8121,1.010750516,0.963838048
8122,1.010750516,0.963838048
8123,1.010750516,0.963838048
8124,1.010750516,0.963838048
8125,1.010750516,0.963838048
8126,1.010750516,0.963838048
8127,1.010750516,0.963838048
8128,1.010750516,0.963838048
8129,1.010750516,0.963838048
8130,1.010750516,0.963838048
8131,1.010750516,0.963838048
8132,1.010750516,0.963838048
8133,1.010750516,0.963838048
8134,1.010750516,0.963838048
8135,1.010750516,0.963838048
8136,1.010750516,0.963838048
8137,1.010750516,0.963838048
8138,1.010750516,0.963838048
8139,1.010750516,0.963838048
8140,1.010750516,0.963838048
8141,1.010750516,0.963838048
8142,1.010750516,0.963838048
8143,1.010750516,0.963838048
8144,1.010750516,0.963838048
8145,1.010750516,0.963838048
8146,1.010750516,0.963838048
8147,1.010750516,0.963838048
8148,1.010750516,0.963838048
8149,1.010750516,0.963838048
8150,1.010750516,0.963838048
8151,1.010750516,0.963838048
8152,1.010750516,0.963838048
8153,1.010750516,0.963838048
8154,1.010750516,0.963838048
8155,1.010750516,0.963838048
8156,1.010750516,0.963838048
8157,1.010750516,0.963838048
8158,1.010750516,0.963838048
8159,1.010750516,0.963838048
8160,1.010750516,0.963838048
8161,1.010750516,0.963838048
8162,1.010750516,0.963838048
8163,1.010750516,0.963838048
8164,1.010750516,0.963838048
8165,1.010750516,0.963838048
8166,1.010750516,0.963838048
8167,1.010750516,0.963838048
8168,1.010750516,0.963838048
8169,1.010750516,0.963838048
8170,1.010750516,0.963838048
8171,1.010750516,0.963838048
8172,1.010750516,0.963838048
8173,1.010750516,0.963838048
8174,1.010750516,0.963838048
8175,1.010750516,0.963838048
8176,1.010750516,0.963838048
8177,1.010750516,0.963838048
8178,1.010750516,0.963838048
8179,1.010750516,0.963838048
8180,1.010750516,0.963838048
8181,1.010750516,0.963838048
8182,1.010750516,0.963838048
8183,1.010750516,0.963838048
8184,1.010750516,0.963838048
8185,1.010750516,0.963838048
8186,1.010750516,0.963838048
8187,1.010750516,0.963838048
8188,1.010750516,0.963838048
8189,1.010750516,0.963838048
8190,1.010750516,0.963838048
8191,1.010750516,0.963838048
8192,1.010750516,0.963838048
8193,1.010750516,0.963838048
8194,1.010750516,0.963838048
8195,1.010750516,0.963838048
8196,1.010750516,0.963838048
8197,1.010750516,0.963838048
8198,1.010750516,0.963838048
8199,1.010750516,0.963838048
8200,1.010750516,0.963838048
8201,1.010750516,0.963838048
8202,1.010750516,0.963838048
8203,1.010750516,0.963838048
8204,1.010750516,0.963838048
8205,1.010750516,0.963838048
8206,1.010750516,0.963838048
8207,1.010750516,0.963838048
8208,1.010750516,0.963838048
8209,1.010750516,0.963838048
8210,1.010750516,0.963838048
8211,1.010750516,0.963838048
8212,1.010750516,0.963838048
8213,1.010750516,0.963838048
8214,1.010750516,0.963838048
8215,1.010750516,0.963838048
8216,1.010750516,0.963838048
8217,1.010750516,0.963838048
8218,1.010750516,0.963838048
8219,1.010750516,0.963838048
8220,1.010750516,0.963838048
8221,1.010750516,0.963838048
8222,1.010750516,0.963838048
8223,1.010750516,0.963838048
8224,1.010750516,0.963838048
8225,1.010750516,0.963838048
8226,1.010750516,0.963838048
8227,1.010750516,0.963838048
8228,1.010750516,0.963838048
8229,1.010750516,0.963838048
8230,1.010750516,0.963838048
8231,1.010750516,0.963838048
8232,1.010750516,0.963838048
8233,1.010750516,0.963838048
8234,1.010750516,0.963838048
8235,1.010750516,0.963838048
8236,1.010750516,0.963838048
8237,1.010750516,0.963838048
8238,1.010750516,0.963838048
8239,1.010750516,0.963838048
8240,1.010750516,0.963838048
8241,1.010750516,0.963838048
8242,1.010750516,0.963838048
8243,1.010750516,0.963838048
8244,1.010750516,0.963838048
8245,1.010750516,0.963838048
8246,1.010750516,0.963838048
8247,1.010750516,0.963838048
8248,1.010750516,0.963838048
8249,1.010750516,0.963838048
8250,1.010750516,0.963838048
8251,1.010750516,0.963838048
8252,1.010750516,0.963838048
8253,1.010750516,0.963838048
8254,1.010750516,0.963838048
8255,1.010750516,0.963838048
8256,1.010750516,0.963838048
8257,1.010750516,0.963838048
8258,1.010750516,0.963838048
8259,1.010750516,0.963838048
8260,1.010750516,0.963838048
8261,1.010750516,0.963838048
8262,1.010750516,0.963838048
8263,1.010750516,0.963838048
8264,1.010750516,0.963838048
8265,1.010750516,0.963838048
8266,1.010750516,0.963838048
8267,1.010750516,0.963838048
8268,1.010750516,0.963838048
8269,1.010750516,0.963838048
8270,1.010750516,0.963838048
8271,1.010750516,0.963838048
8272,1.010750516,0.963838048
8273,1.010750516,0.963838048
8274,1.010750516,0.963838048
8275,1.010750516,0.963838048
8276,1.010750516,0.963838048
8277,1.010750516,0.963838048
8278,1.010750516,0.963838048
8279,1.010750516,0.963838048
8280,1.010750516,0.963838048
8281,1.010750516,0.963838048
8282,1.010750516,0.963838048
8283,1.010750516,0.963838048
8284,1.010750516,0.963838048
8285,1.010750516,0.963838048
8286,1.010750516,0.963838048
8287,1.010750516,0.963838048
8288,1.010750516,0.963838048
8289,1.010750516,0.963838048
8290,1.010750516,0.963838048
8291,1.010750516,0.963838048
8292,1.010750516,0.963838048
8293,1.010750516,0.963838048
8294,1.010750516,0.963838048
8295,1.010750516,0.963838048
8296,1.010750516,0.963838048
8297,1.010750516,0.963838048
8298,1.010750516,0.963838048
8299,1.010750516,0.963838048
8300,1.010750516,0.963838048
8301,1.010750516,0.963838048
8302,1.010750516,0.963838048
8303,1.010750516,0.963838048
8304,1.010750516,0.963838048
8305,1.010750516,0.963838048
8306,1.010750516,0.963838048
8307,1.010750516,0.963838048
8308,1.010750516,0.963838048
8309,1.010750516,0.963838048
8310,1.010750516,0.963838048
8311,1.010750516,0.963838048
8312,1.010750516,0.963838048
8313,1.010750516,0.963838048
8314,1.010750516,0.963838048
8315,1.010750516,0.963838048
8316,1.010750516,0.963838048
8317,1.010750516,0.963838048
8318,1.010750516,0.963838048
8319,1.010750516,0.963838048
8320,1.010750516,0.963838048
8321,1.010750516,0.963838048
8322,1.010750516,0.963838048
8323,1.010750516,0.963838048
8324,1.010750516,0.963838048
8325,1.010750516,0.963838048
8326,1.010750516,0.963838048
8327,1.010750516,0.963838048
8328,1.010750516,0.963838048
8329,1.010750516,0.963838048
8330,1.010750516,0.963838048
8331,1.010750516,0.963838048
8332,1.010750516,0.963838048
8333,1.010750516,0.963838048
8334,1.010750516,0.963838048
8335,1.010750516,0.963838048
8336,1.010750516,0.963838048
8337,1.010750516,0.963838048
8338,1.010750516,0.963838048
8339,1.010750516,0.963838048
8340,1.010750516,0.963838048
8341,1.010750516,0.963838048
8342,1.010750516,0.963838048
8343,1.010750516,0.963838048
8344,1.010750516,0.963838048
8345,1.010750516,0.963838048
8346,1.010750516,0.963838048
8347,1.010750516,0.963838048
8348,1.010750516,0.963838048
8349,1.010750516,0.963838048
8350,1.010750516,0.963838048
8351,1.010750516,0.963838048
8352,1.010750516,0.963838048
8353,1.010750516,0.963838048
8354,1.010750516,0.963838048
8355,1.010750516,0.963838048
8356,1.010750516,0.963838048
8357,1.010750516,0.963838048
8358,1.010750516,0.963838048
8359,1.010750516,0.963838048
8360,1.010750516,0.963838048
8361,1.010750516,0.963838048
8362,1.010750516,0.963838048
8363,1.010750516,0.963838048
8364,1.010750516,0.963838048
8365,1.010750516,0.963838048
8366,1.010750516,0.963838048
8367,1.010750516,0.963838048
8368,1.010750516,0.963838048
8369,1.010750516,0.963838048
8370,1.010750516,0.963838048
8371,1.010750516,0.963838048
8372,1.010750516,0.963838048
8373,1.010750516,0.963838048
8374,1.010750516,0.963838048
8375,1.010750516,0.963838048
8376,1.010750516,0.963838048
8377,1.010750516,0.963838048
8378,1.010750516,0.963838048
8379,1.010750516,0.963838048
8380,1.010750516,0.963838048
8381,1.010750516,0.963838048
8382,1.010750516,0.963838048
8383,1.010750516,0.963838048
8384,1.010750516,0.963838048
8385,1.010750516,0.963838048
8386,1.010750516,0.963838048
8387,1.010750516,0.963838048
8388,1.010750516,0.963838048
8389,1.010750516,0.963838048
8390,1.010750516,0.963838048
8391,1.010750516,0.963838048
8392,1.010750516,0.963838048
8393,1.010750516,0.963838048
8394,1.010750516,0.963838048
8395,1.010750516,0.963838048
8396,1.010750516,0.963838048
8397,1.010750516,0.963838048
8398,1.010750516,0.963838048
8399,1.010750516,0.963838048
8400,1.010750516,0.963838048
8401,1.010750516,0.963838048
8402,1.010750516,0.963838048
8403,1.010750516,0.963838048
8404,1.010750516,0.963838048
8405,1.010750516,0.963838048
8406,1.010750516,0.963838048
8407,1.010750516,0.963838048
8408,1.010750516,0.963838048
8409,1.010750516,0.963838048
8410,1.010750516,0.963838048
8411,1.010750516,0.963838048
8412,1.010750516,0.963838048
8413,1.010750516,0.963838048
8414,1.010750516,0.963838048
8415,1.010750516,0.963838048
8416,1.010750516,0.963838048
8417,1.010750516,0.963838048
8418,1.010750516,0.963838048
8419,1.010750516,0.963838048
8420,1.010750516,0.963838048
8421,1.010750516,0.963838048
8422,1.010750516,0.963838048
8423,1.010750516,0.963838048
8424,1.010750516,0.963838048
8425,1.010750516,0.963838048
8426,1.010750516,0.963838048
8427,1.010750516,0.963838048
8428,1.010750516,0.963838048
8429,1.010750516,0.963838048
8430,1.010750516,0.963838048
8431,1.010750516,0.963838048
8432,1.010750516,0.963838048
8433,1.010750516,0.963838048
8434,1.010750516,0.963838048
8435,1.010750516,0.963838048
8436,1.010750516,0.963838048
8437,1.010750516,0.963838048
8438,1.010750516,0.963838048
8439,1.010750516,0.963838048
8440,1.010750516,0.963838048
8441,1.010750516,0.963838048
8442,1.010750516,0.963838048
8443,1.010750516,0.963838048
8444,1.010750516,0.963838048
8445,1.010750516,0.963838048
8446,1.010750516,0.963838048
8447,1.010750516,0.963838048
8448,1.010750516,0.963838048
8449,1.010750516,0.963838048
8450,1.010750516,0.963838048
8451,1.010750516,0.963838048
8452,1.010750516,0.963838048
8453,1.010750516,0.963838048
8454,1.010750516,0.963838048
8455,1.010750516,0.963838048
8456,1.010750516,0.963838048
8457,1.010750516,0.963838048
8458,1.010750516,0.963838048
8459,1.010750516,0.963838048
8460,1.010750516,0.963838048
8461,1.010750516,0.963838048
8462,1.010750516,0.963838048
8463,1.010750516,0.963838048
8464,1.010750516,0.963838048
8465,1.010750516,0.963838048
8466,1.010750516,0.963838048
8467,1.010750516,0.963838048
8468,1.010750516,0.963838048
8469,1.010750516,0.963838048
8470,1.010750516,0.963838048
8471,1.010750516,0.963838048
8472,1.010750516,0.963838048
8473,1.010750516,0.963838048
8474,1.010750516,0.963838048
8475,1.010750516,0.963838048
8476,1.010750516,0.963838048
8477,1.010750516,0.963838048
8478,1.010750516,0.963838048
8479,1.010750516,0.963838048
8480,1.010750516,0.963838048
8481,1.010750516,0.963838048
8482,1.010750516,0.963838048
8483,1.010750516,0.963838048
8484,1.010750516,0.963838048
8485,1.010750516,0.963838048
8486,1.010750516,0.963838048
8487,1.010750516,0.963838048
8488,1.010750516,0.963838048
8489,1.010750516,0.963838048
8490,1.010750516,0.963838048
8491,1.010750516,0.963838048
8492,1.010750516,0.963838048
8493,1.010750516,0.963838048
8494,1.010750516,0.963838048
8495,1.010750516,0.963838048
8496,1.010750516,0.963838048
8497,1.010750516,0.963838048
8498,1.010750516,0.963838048
8499,1.010750516,0.963838048
8500,1.010750516,0.963838048
8501,1.010750516,0.963838048
8502,1.010750516,0.963838048
8503,1.010750516,0.963838048
8504,1.010750516,0.963838048
8505,1.010750516,0.963838048
8506,1.010750516,0.963838048
8507,1.010750516,0.963838048
8508,1.010750516,0.963838048
8509,1.010750516,0.963838048
8510,1.010750516,0.963838048
8511,1.010750516,0.963838048
8512,1.010750516,0.963838048
8513,1.010750516,0.963838048
8514,1.010750516,0.963838048
8515,1.010750516,0.963838048
8516,1.010750516,0.963838048
8517,1.010750516,0.963838048
8518,1.010750516,0.963838048
8519,1.010750516,0.963838048
8520,1.010750516,0.963838048
8521,1.010750516,0.963838048
8522,1.010750516,0.963838048
8523,1.010750516,0.963838048
8524,1.010750516,0.963838048
8525,1.010750516,0.963838048
8526,1.010750516,0.963838048
8527,1.010750516,0.963838048
8528,1.010750516,0.963838048
8529,1.010750516,0.963838048
8530,1.010750516,0.963838048
8531,1.010750516,0.963838048
8532,1.010750516,0.963838048
8533,1.010750516,0.963838048
8534,1.010750516,0.963838048
8535,1.010750516,0.963838048
8536,1.010750516,0.963838048
8537,1.010750516,0.963838048
8538,1.010750516,0.963838048
8539,1.010750516,0.963838048
8540,1.010750516,0.963838048
8541,1.010750516,0.963838048
8542,1.010750516,0.963838048
8543,1.010750516,0.963838048
8544,1.010750516,0.963838048
8545,1.010750516,0.963838048
8546,1.010750516,0.963838048
8547,1.010750516,0.963838048
8548,1.010750516,0.963838048
8549,1.010750516,0.963838048
8550,1.010750516,0.963838048
8551,1.010750516,0.963838048
8552,1.010750516,0.963838048
8553,1.010750516,0.963838048
8554,1.010750516,0.963838048
8555,1.010750516,0.963838048
8556,1.010750516,0.963838048
8557,1.010750516,0.963838048
8558,1.010750516,0.963838048
8559,1.010750516,0.963838048
8560,1.010750516,0.963838048
8561,1.010750516,0.963838048
8562,1.010750516,0.963838048
8563,1.010750516,0.963838048
8564,1.010750516,0.963838048
8565,1.010750516,0.963838048
8566,1.010750516,0.963838048
8567,1.010750516,0.963838048
8568,1.010750516,0.963838048
8569,1.010750516,0.963838048
8570,1.010750516,0.963838048
8571,1.010750516,0.963838048
8572,1.010750516,0.963838048
8573,1.010750516,0.963838048
8574,1.010750516,0.963838048
8575,1.010750516,0.963838048
8576,1.010750516,0.963838048
8577,1.010750516,0.963838048
8578,1.010750516,0.963838048
8579,1.010750516,0.963838048
8580,1.010750516,0.963838048
8581,1.010750516,0.963838048
8582,1.010750516,0.963838048
8583,1.010750516,0.963838048
8584,1.010750516,0.963838048
8585,1.010750516,0.963838048
8586,1.010750516,0.963838048
8587,1.010750516,0.963838048
8588,1.010750516,0.963838048
8589,1.010750516,0.963838048
8590,1.010750516,0.963838048
8591,1.010750516,0.963838048
8592,1.010750516,0.963838048
8593,1.010750516,0.963838048
8594,1.010750516,0.963838048
8595,1.010750516,0.963838048
8596,1.010750516,0.963838048
8597,1.010750516,0.963838048
8598,1.010750516,0.963838048
8599,1.010750516,0.963838048
8600,1.010750516,0.963838048
8601,1.010750516,0.963838048
8602,1.010750516,0.963838048
8603,1.010750516,0.963838048
8604,1.010750516,0.963838048
8605,1.010750516,0.963838048
8606,1.010750516,0.963838048
8607,1.010750516,0.963838048
8608,1.010750516,0.963838048
8609,1.010750516,0.963838048
8610,1.010750516,0.963838048
8611,1.010750516,0.963838048
8612,1.010750516,0.963838048
8613,1.010750516,0.963838048
8614,1.010750516,0.963838048
8615,1.010750516,0.963838048
8616,1.010750516,0.963838048
8617,1.010750516,0.963838048
8618,1.010750516,0.963838048
8619,1.010750516,0.963838048
8620,1.010750516,0.963838048
8621,1.010750516,0.963838048
8622,1.010750516,0.963838048
8623,1.010750516,0.963838048
8624,1.010750516,0.963838048
8625,1.010750516,0.963838048
8626,1.010750516,0.963838048
8627,1.010750516,0.963838048
8628,1.010750516,0.963838048
8629,1.010750516,0.963838048
8630,1.010750516,0.963838048
8631,1.010750516,0.963838048
8632,1.010750516,0.963838048
8633,1.010750516,0.963838048
8634,1.010750516,0.963838048
8635,1.010750516,0.963838048
8636,1.010750516,0.963838048
8637,1.010750516,0.963838048
8638,1.010750516,0.963838048
8639,1.010750516,0.963838048
8640,1.010750516,0.963838048
8641,1.010750516,0.963838048
8642,1.010750516,0.963838048
8643,1.010750516,0.963838048
8644,1.010750516,0.963838048
8645,1.010750516,0.963838048
8646,1.010750516,0.963838048
8647,1.010750516,0.963838048
8648,1.010750516,0.963838048
8649,1.010750516,0.963838048
8650,1.010750516,0.963838048
8651,1.010750516,0.963838048
8652,1.010750516,0.963838048
8653,1.010750516,0.963838048
8654,1.010750516,0.963838048
8655,1.010750516,0.963838048
8656,1.010750516,0.963838048
8657,1.010750516,0.963838048
8658,1.010750516,0.963838048
8659,1.010750516,0.963838048
8660,1.010750516,0.963838048
8661,1.010750516,0.963838048
8662,1.010750516,0.963838048
8663,1.010750516,0.963838048
8664,1.010750516,0.963838048
8665,1.010750516,0.963838048
8666,1.010750516,0.963838048
8667,1.010750516,0.963838048
8668,1.010750516,0.963838048
8669,1.010750516,0.963838048
8670,1.010750516,0.963838048
8671,1.010750516,0.963838048
8672,1.010750516,0.963838048
8673,1.010750516,0.963838048
8674,1.010750516,0.963838048
8675,1.010750516,0.963838048
8676,1.010750516,0.963838048
8677,1.010750516,0.963838048
8678,1.010750516,0.963838048
8679,1.010750516,0.963838048
8680,1.010750516,0.963838048
8681,1.010750516,0.963838048
8682,1.010750516,0.963838048
8683,1.010750516,0.963838048
8684,1.010750516,0.963838048
8685,1.010750516,0.963838048
8686,1.010750516,0.963838048
8687,1.010750516,0.963838048
8688,1.010750516,0.963838048
8689,1.010750516,0.963838048
8690,1.010750516,0.963838048
8691,1.010750516,0.963838048
8692,1.010750516,0.963838048
8693,1.010750516,0.963838048
8694,1.010750516,0.963838048
8695,1.010750516,0.963838048
8696,1.010750516,0.963838048
8697,1.010750516,0.963838048
8698,1.010750516,0.963838048
8699,1.010750516,0.963838048
8700,1.010750516,0.963838048
8701,1.010750516,0.963838048
8702,1.010750516,0.963838048
8703,1.010750516,0.963838048
8704,1.010750516,0.963838048
8705,1.010750516,0.963838048
8706,1.010750516,0.963838048
8707,1.010750516,0.963838048
8708,1.010750516,0.963838048
8709,1.010750516,0.963838048
8710,1.010750516,0.963838048
8711,1.010750516,0.963838048
8712,1.010750516,0.963838048
8713,1.010750516,0.963838048
8714,1.010750516,0.963838048
8715,1.010750516,0.963838048
8716,1.010750516,0.963838048
8717,1.010750516,0.963838048
8718,1.010750516,0.963838048
8719,1.010750516,0.963838048
8720,1.010750516,0.963838048
8721,1.010750516,0.963838048
8722,1.010750516,0.963838048
8723,1.010750516,0.963838048
8724,1.010750516,0.963838048
8725,1.010750516,0.963838048
8726,1.010750516,0.963838048
8727,1.010750516,0.963838048
8728,1.010750516,0.963838048
8729,1.010750516,0.963838048
8730,1.010750516,0.963838048
8731,1.010750516,0.963838048
8732,1.010750516,0.963838048
8733,1.010750516,0.963838048
8734,1.010750516,0.963838048
8735,1.010750516,0.963838048
8736,1.010750516,0.963838048
8737,1.010750516,0.963838048
8738,1.010750516,0.963838048
8739,1.010750516,0.963838048
8740,1.010750516,0.963838048
8741,1.010750516,0.963838048
8742,1.010750516,0.963838048
8743,1.010750516,0.963838048
8744,1.010750516,0.963838048
8745,1.010750516,0.963838048
8746,1.010750516,0.963838048
8747,1.010750516,0.963838048
8748,1.010750516,0.963838048
8749,1.010750516,0.963838048
8750,1.010750516,0.963838048
8751,1.010750516,0.963838048
8752,1.010750516,0.963838048
8753,1.010750516,0.963838048
8754,1.010750516,0.963838048
8755,1.010750516,0.963838048
8756,1.010750516,0.963838048
8757,1.010750516,0.963838048
8758,1.010750516,0.963838048
8759,1.010750516,0.963838048
8760,1.010750516,0.963838048
8761,1.010750516,0.963838048
8762,1.010750516,0.963838048
8763,1.010750516,0.963838048
8764,1.010750516,0.963838048
8765,1.010750516,0.963838048
8766,1.010750516,0.963838048
8767,1.010750516,0.963838048
8768,1.010750516,0.963838048
8769,1.010750516,0.963838048
8770,1.010750516,0.963838048
8771,1.010750516,0.963838048
8772,1.010750516,0.963838048
8773,1.010750516,0.963838048
8774,1.010750516,0.963838048
8775,1.010750516,0.963838048
8776,1.010750516,0.963838048
8777,1.010750516,0.963838048
8778,1.010750516,0.963838048
8779,1.010750516,0.963838048
8780,1.010750516,0.963838048
8781,1.010750516,0.963838048
8782,1.010750516,0.963838048
8783,1.010750516,0.963838048
8784,1.010750516,0.963838048
8785,1.010750516,0.963838048
8786,1.010750516,0.963838048
8787,1.010750516,0.963838048
8788,1.010750516,0.963838048
8789,1.010750516,0.963838048
8790,1.010750516,0.963838048
8791,1.010750516,0.963838048
8792,1.010750516,0.963838048
8793,1.010750516,0.963838048
8794,1.010750516,0.963838048
8795,1.010750516,0.963838048
8796,1.010750516,0.963838048
8797,1.010750516,0.963838048
8798,1.010750516,0.963838048
8799,1.010750516,0.963838048
8800,1.010750516,0.963838048
8801,1.010750516,0.963838048
8802,1.010750516,0.963838048
8803,1.010750516,0.963838048
8804,1.010750516,0.963838048
8805,1.010750516,0.963838048
8806,1.010750516,0.963838048
8807,1.010750516,0.963838048
8808,1.010750516,0.963838048
8809,1.010750516,0.963838048
8810,1.010750516,0.963838048
8811,1.010750516,0.963838048
8812,1.010750516,0.963838048
8813,1.010750516,0.963838048
8814,1.010750516,0.963838048
8815,1.010750516,0.963838048
8816,1.010750516,0.963838048
8817,1.010750516,0.963838048
8818,1.010750516,0.963838048
8819,1.010750516,0.963838048
8820,1.010750516,0.963838048
8821,1.010750516,0.963838048
8822,1.010750516,0.963838048
8823,1.010750516,0.963838048
8824,1.010750516,0.963838048
8825,1.010750516,0.963838048
8826,1.010750516,0.963838048
8827,1.010750516,0.963838048
8828,1.010750516,0.963838048
8829,1.010750516,0.963838048
8830,1.010750516,0.963838048
8831,1.010750516,0.963838048
8832,1.010750516,0.963838048
8833,1.010750516,0.963838048
8834,1.010750516,0.963838048
8835,1.010750516,0.963838048
8836,1.010750516,0.963838048
8837,1.010750516,0.963838048
8838,1.010750516,0.963838048
8839,1.010750516,0.963838048
8840,1.010750516,0.963838048
8841,1.010750516,0.963838048
8842,1.010750516,0.963838048
8843,1.010750516,0.963838048
8844,1.010750516,0.963838048
8845,1.010750516,0.963838048
8846,1.010750516,0.963838048
8847,1.010750516,0.963838048
8848,1.010750516,0.963838048
8849,1.010750516,0.963838048
8850,1.010750516,0.963838048
8851,1.010750516,0.963838048
